Vertex	Distance	Predecessor
1068	2.14748365E9		-1
1069	2.14748365E9		-1
1070	2.14748365E9		-1
1071	2.14748365E9		-1
1072	2.14748365E9		-1
1073	2.14748365E9		-1
1074	2.14748365E9		-1
1075	2.14748365E9		-1
1076	2.14748365E9		-1
1077	2.14748365E9		-1
1078	2.14748365E9		-1
1079	2.14748365E9		-1
1080	2.14748365E9		-1
1081	2.14748365E9		-1
1082	2.14748365E9		-1
1083	2.14748365E9		-1
1084	2.14748365E9		-1
1085	2.14748365E9		-1
1086	2.14748365E9		-1
1087	2.14748365E9		-1
1088	2.14748365E9		-1
1089	2.14748365E9		-1
1090	2.14748365E9		-1
1091	2.14748365E9		-1
1092	2.14748365E9		-1
1093	2.14748365E9		-1
1094	2.14748365E9		-1
1095	2.14748365E9		-1
1096	2.14748365E9		-1
1097	2.14748365E9		-1
1098	2.14748365E9		-1
1099	2.14748365E9		-1
1100	2.14748365E9		-1
1101	2.14748365E9		-1
1102	2.14748365E9		-1
1103	2.14748365E9		-1
1104	2.14748365E9		-1
1105	2.14748365E9		-1
1106	2.14748365E9		-1
1107	2.14748365E9		-1
1108	2.14748365E9		-1
1109	2.14748365E9		-1
1110	2.14748365E9		-1
1111	2.14748365E9		-1
1112	2.14748365E9		-1
1113	2.14748365E9		-1
1114	2.14748365E9		-1
1115	2.14748365E9		-1
1116	2.14748365E9		-1
1117	2.14748365E9		-1
1118	2.14748365E9		-1
1119	2.14748365E9		-1
1120	2.14748365E9		-1
1121	2.14748365E9		-1
1122	2.14748365E9		-1
1123	2.14748365E9		-1
1124	2.14748365E9		-1
1125	2.14748365E9		-1
1126	2.14748365E9		-1
1127	2.14748365E9		-1
1128	2.14748365E9		-1
1129	2.14748365E9		-1
1130	2.14748365E9		-1
1131	2.14748365E9		-1
1132	2.14748365E9		-1
1133	2.14748365E9		-1
1134	2.14748365E9		-1
1135	2.14748365E9		-1
1136	2.14748365E9		-1
1137	2.14748365E9		-1
1138	2.14748365E9		-1
1139	2.14748365E9		-1
1140	2.14748365E9		-1
1141	2.14748365E9		-1
1142	2.14748365E9		-1
1143	2.14748365E9		-1
1144	2.14748365E9		-1
1145	2.14748365E9		-1
1146	2.14748365E9		-1
1147	2.14748365E9		-1
1148	2.14748365E9		-1
1149	2.14748365E9		-1
1150	2.14748365E9		-1
1151	2.14748365E9		-1
1152	2.14748365E9		-1
1153	2.14748365E9		-1
1154	2.14748365E9		-1
1155	2.14748365E9		-1
1156	2.14748365E9		-1
1157	2.14748365E9		-1
1158	2.14748365E9		-1
1159	2.14748365E9		-1
1160	2.14748365E9		-1
1161	2.14748365E9		-1
1162	2.14748365E9		-1
1163	2.14748365E9		-1
1164	2.14748365E9		-1
1165	2.14748365E9		-1
1166	2.14748365E9		-1
1167	2.14748365E9		-1
1168	2.14748365E9		-1
1169	2.14748365E9		-1
1170	2.14748365E9		-1
1171	2.14748365E9		-1
1172	2.14748365E9		-1
1173	2.14748365E9		-1
1174	2.14748365E9		-1
1175	2.14748365E9		-1
1176	2.14748365E9		-1
1177	2.14748365E9		-1
1178	2.14748365E9		-1
1179	2.14748365E9		-1
1180	2.14748365E9		-1
1181	2.14748365E9		-1
1182	2.14748365E9		-1
1183	2.14748365E9		-1
1184	2.14748365E9		-1
1185	2.14748365E9		-1
1186	2.14748365E9		-1
1187	2.14748365E9		-1
1188	2.14748365E9		-1
1189	2.14748365E9		-1
1190	2.14748365E9		-1
1191	2.14748365E9		-1
1192	2.14748365E9		-1
1193	2.14748365E9		-1
1194	2.14748365E9		-1
1195	2.14748365E9		-1
1196	2.14748365E9		-1
1197	2.14748365E9		-1
1198	2.14748365E9		-1
1199	2.14748365E9		-1
1200	2.14748365E9		-1
1201	2.14748365E9		-1
1202	2.14748365E9		-1
1203	2.14748365E9		-1
1204	2.14748365E9		-1
1205	2.14748365E9		-1
1206	2.14748365E9		-1
1207	2.14748365E9		-1
1208	2.14748365E9		-1
1209	2.14748365E9		-1
1210	2.14748365E9		-1
1211	2.14748365E9		-1
1212	2.14748365E9		-1
1213	2.14748365E9		-1
1214	2.14748365E9		-1
1215	2.14748365E9		-1
1216	2.14748365E9		-1
1217	2.14748365E9		-1
1218	2.14748365E9		-1
1219	2.14748365E9		-1
1220	2.14748365E9		-1
1221	2.14748365E9		-1
1222	2.14748365E9		-1
1223	2.14748365E9		-1
1224	2.14748365E9		-1
1225	2.14748365E9		-1
1226	2.14748365E9		-1
1227	2.14748365E9		-1
1228	2.14748365E9		-1
1229	2.14748365E9		-1
1230	2.14748365E9		-1
1231	2.14748365E9		-1
1232	2.14748365E9		-1
1233	2.14748365E9		-1
1234	2.14748365E9		-1
1235	2.14748365E9		-1
1236	2.14748365E9		-1
1237	2.14748365E9		-1
1238	2.14748365E9		-1
1239	2.14748365E9		-1
1240	2.14748365E9		-1
1241	2.14748365E9		-1
1242	2.14748365E9		-1
1243	2.14748365E9		-1
1244	2.14748365E9		-1
1245	2.14748365E9		-1
1246	2.14748365E9		-1
1247	2.14748365E9		-1
1248	2.14748365E9		-1
1249	2.14748365E9		-1
1250	2.14748365E9		-1
1251	2.14748365E9		-1
1252	2.14748365E9		-1
1253	2.14748365E9		-1
1254	2.14748365E9		-1
1255	2.14748365E9		-1
1256	2.14748365E9		-1
1257	2.14748365E9		-1
1258	2.14748365E9		-1
1259	2.14748365E9		-1
1260	2.14748365E9		-1
1261	2.14748365E9		-1
1262	2.14748365E9		-1
1263	2.14748365E9		-1
1264	2.14748365E9		-1
1265	2.14748365E9		-1
1266	2.14748365E9		-1
1267	2.14748365E9		-1
1268	2.14748365E9		-1
1269	2.14748365E9		-1
1270	2.14748365E9		-1
1271	2.14748365E9		-1
1272	2.14748365E9		-1
1273	2.14748365E9		-1
1274	2.14748365E9		-1
1275	2.14748365E9		-1
1276	2.14748365E9		-1
1277	2.14748365E9		-1
1278	2.14748365E9		-1
1279	2.14748365E9		-1
1280	2.14748365E9		-1
1281	2.14748365E9		-1
1282	2.14748365E9		-1
1283	2.14748365E9		-1
1284	2.14748365E9		-1
1285	2.14748365E9		-1
1286	2.14748365E9		-1
1287	2.14748365E9		-1
1288	2.14748365E9		-1
1289	2.14748365E9		-1
1290	2.14748365E9		-1
1291	2.14748365E9		-1
1292	2.14748365E9		-1
1293	2.14748365E9		-1
1294	2.14748365E9		-1
1295	2.14748365E9		-1
1296	2.14748365E9		-1
1297	2.14748365E9		-1
1298	2.14748365E9		-1
1299	2.14748365E9		-1
1300	2.14748365E9		-1
1301	2.14748365E9		-1
1302	2.14748365E9		-1
1303	2.14748365E9		-1
1304	2.14748365E9		-1
1305	2.14748365E9		-1
1306	2.14748365E9		-1
1307	2.14748365E9		-1
1308	2.14748365E9		-1
1309	2.14748365E9		-1
1310	2.14748365E9		-1
1311	2.14748365E9		-1
1312	2.14748365E9		-1
1313	2.14748365E9		-1
1314	2.14748365E9		-1
1315	2.14748365E9		-1
1316	2.14748365E9		-1
1317	2.14748365E9		-1
1318	2.14748365E9		-1
1319	2.14748365E9		-1
1320	2.14748365E9		-1
1321	2.14748365E9		-1
1322	2.14748365E9		-1
1323	2.14748365E9		-1
1324	2.14748365E9		-1
1325	2.14748365E9		-1
1326	2.14748365E9		-1
1327	2.14748365E9		-1
1328	2.14748365E9		-1
1329	2.14748365E9		-1
1330	2.14748365E9		-1
1331	2.14748365E9		-1
1332	2.14748365E9		-1
1333	2.14748365E9		-1
1334	2.14748365E9		-1
1335	2.14748365E9		-1
1336	2.14748365E9		-1
1337	2.14748365E9		-1
1338	2.14748365E9		-1
1339	2.14748365E9		-1
1340	2.14748365E9		-1
1341	2.14748365E9		-1
1342	2.14748365E9		-1
1343	2.14748365E9		-1
1344	2.14748365E9		-1
1345	2.14748365E9		-1
1346	2.14748365E9		-1
1347	2.14748365E9		-1
1348	2.14748365E9		-1
1349	2.14748365E9		-1
1350	2.14748365E9		-1
1351	2.14748365E9		-1
1352	2.14748365E9		-1
1353	2.14748365E9		-1
1354	2.14748365E9		-1
1355	2.14748365E9		-1
1356	2.14748365E9		-1
1357	2.14748365E9		-1
1358	2.14748365E9		-1
1359	2.14748365E9		-1
1360	2.14748365E9		-1
1361	2.14748365E9		-1
1362	2.14748365E9		-1
1363	2.14748365E9		-1
1364	2.14748365E9		-1
1365	2.14748365E9		-1
1366	2.14748365E9		-1
1367	2.14748365E9		-1
1368	2.14748365E9		-1
1369	2.14748365E9		-1
1370	2.14748365E9		-1
1371	2.14748365E9		-1
1372	2.14748365E9		-1
1373	2.14748365E9		-1
1374	2.14748365E9		-1
1375	2.14748365E9		-1
1376	2.14748365E9		-1
1377	2.14748365E9		-1
1378	2.14748365E9		-1
1379	2.14748365E9		-1
1380	2.14748365E9		-1
1381	2.14748365E9		-1
1382	2.14748365E9		-1
1383	2.14748365E9		-1
1384	2.14748365E9		-1
1385	2.14748365E9		-1
1386	2.14748365E9		-1
1387	2.14748365E9		-1
1388	2.14748365E9		-1
1389	2.14748365E9		-1
1390	2.14748365E9		-1
1391	2.14748365E9		-1
1392	2.14748365E9		-1
1393	2.14748365E9		-1
1394	2.14748365E9		-1
1395	2.14748365E9		-1
1396	2.14748365E9		-1
1397	2.14748365E9		-1
1398	2.14748365E9		-1
1399	2.14748365E9		-1
1400	2.14748365E9		-1
1401	2.14748365E9		-1
1402	2.14748365E9		-1
1403	2.14748365E9		-1
1404	2.14748365E9		-1
1405	2.14748365E9		-1
1406	2.14748365E9		-1
1407	2.14748365E9		-1
1408	2.14748365E9		-1
1409	2.14748365E9		-1
1410	2.14748365E9		-1
1411	2.14748365E9		-1
1412	2.14748365E9		-1
1413	2.14748365E9		-1
1414	2.14748365E9		-1
1415	2.14748365E9		-1
1416	2.14748365E9		-1
1417	2.14748365E9		-1
1418	2.14748365E9		-1
1419	2.14748365E9		-1
1420	2.14748365E9		-1
1421	2.14748365E9		-1
1422	2.14748365E9		-1
1423	2.14748365E9		-1
1424	2.14748365E9		-1
1425	2.14748365E9		-1
1426	2.14748365E9		-1
1427	2.14748365E9		-1
1428	2.14748365E9		-1
1429	2.14748365E9		-1
1430	2.14748365E9		-1
1431	2.14748365E9		-1
1432	2.14748365E9		-1
1433	2.14748365E9		-1
1434	2.14748365E9		-1
1435	2.14748365E9		-1
1436	2.14748365E9		-1
1437	2.14748365E9		-1
1438	2.14748365E9		-1
1439	2.14748365E9		-1
1440	2.14748365E9		-1
1441	2.14748365E9		-1
1442	2.14748365E9		-1
1443	2.14748365E9		-1
1444	2.14748365E9		-1
1445	2.14748365E9		-1
1446	2.14748365E9		-1
1447	2.14748365E9		-1
1448	2.14748365E9		-1
1449	2.14748365E9		-1
1450	2.14748365E9		-1
1451	2.14748365E9		-1
1452	2.14748365E9		-1
1453	2.14748365E9		-1
1454	2.14748365E9		-1
1455	2.14748365E9		-1
1456	2.14748365E9		-1
1457	2.14748365E9		-1
1458	2.14748365E9		-1
1459	2.14748365E9		-1
1460	2.14748365E9		-1
1461	2.14748365E9		-1
1462	2.14748365E9		-1
1463	2.14748365E9		-1
1464	2.14748365E9		-1
1465	2.14748365E9		-1
1466	2.14748365E9		-1
1467	2.14748365E9		-1
1468	2.14748365E9		-1
1469	2.14748365E9		-1
1470	2.14748365E9		-1
1471	2.14748365E9		-1
1472	2.14748365E9		-1
1473	2.14748365E9		-1
1474	2.14748365E9		-1
1475	2.14748365E9		-1
1476	2.14748365E9		-1
1477	2.14748365E9		-1
1478	2.14748365E9		-1
1479	2.14748365E9		-1
1480	2.14748365E9		-1
1481	2.14748365E9		-1
1482	2.14748365E9		-1
1483	2.14748365E9		-1
1484	2.14748365E9		-1
1485	2.14748365E9		-1
1486	2.14748365E9		-1
1487	2.14748365E9		-1
1488	2.14748365E9		-1
1489	2.14748365E9		-1
1490	2.14748365E9		-1
1491	2.14748365E9		-1
1492	2.14748365E9		-1
1493	2.14748365E9		-1
1494	2.14748365E9		-1
1495	2.14748365E9		-1
1496	2.14748365E9		-1
1497	2.14748365E9		-1
1498	2.14748365E9		-1
1499	2.14748365E9		-1
1500	2.14748365E9		-1
1501	2.14748365E9		-1
1502	2.14748365E9		-1
1503	2.14748365E9		-1
1504	2.14748365E9		-1
1505	2.14748365E9		-1
1506	2.14748365E9		-1
1507	2.14748365E9		-1
1508	2.14748365E9		-1
1509	2.14748365E9		-1
1510	2.14748365E9		-1
1511	2.14748365E9		-1
1512	2.14748365E9		-1
1513	2.14748365E9		-1
1514	2.14748365E9		-1
1515	2.14748365E9		-1
1516	2.14748365E9		-1
1517	2.14748365E9		-1
1518	2.14748365E9		-1
1519	2.14748365E9		-1
1520	2.14748365E9		-1
1521	2.14748365E9		-1
1522	2.14748365E9		-1
1523	2.14748365E9		-1
1524	2.14748365E9		-1
1525	2.14748365E9		-1
1526	2.14748365E9		-1
1527	2.14748365E9		-1
1528	2.14748365E9		-1
1529	2.14748365E9		-1
1530	2.14748365E9		-1
1531	2.14748365E9		-1
1532	2.14748365E9		-1
1533	2.14748365E9		-1
1534	2.14748365E9		-1
1535	2.14748365E9		-1
1536	2.14748365E9		-1
1537	2.14748365E9		-1
1538	2.14748365E9		-1
1539	2.14748365E9		-1
1540	2.14748365E9		-1
1541	2.14748365E9		-1
1542	2.14748365E9		-1
1543	2.14748365E9		-1
1544	2.14748365E9		-1
1545	2.14748365E9		-1
1546	2.14748365E9		-1
1547	2.14748365E9		-1
1548	2.14748365E9		-1
1549	2.14748365E9		-1
1550	2.14748365E9		-1
1551	2.14748365E9		-1
1552	2.14748365E9		-1
1553	2.14748365E9		-1
1554	2.14748365E9		-1
1555	2.14748365E9		-1
1556	2.14748365E9		-1
1557	2.14748365E9		-1
1558	2.14748365E9		-1
1559	2.14748365E9		-1
1560	2.14748365E9		-1
1561	2.14748365E9		-1
1562	2.14748365E9		-1
1563	2.14748365E9		-1
1564	2.14748365E9		-1
1565	2.14748365E9		-1
1566	2.14748365E9		-1
1567	2.14748365E9		-1
1568	2.14748365E9		-1
1569	2.14748365E9		-1
1570	2.14748365E9		-1
1571	2.14748365E9		-1
1572	2.14748365E9		-1
1573	2.14748365E9		-1
1574	2.14748365E9		-1
1575	2.14748365E9		-1
1576	2.14748365E9		-1
1577	2.14748365E9		-1
1578	2.14748365E9		-1
1579	2.14748365E9		-1
1580	2.14748365E9		-1
1581	2.14748365E9		-1
1582	2.14748365E9		-1
1583	2.14748365E9		-1
1584	2.14748365E9		-1
1585	2.14748365E9		-1
1586	2.14748365E9		-1
1587	2.14748365E9		-1
1588	2.14748365E9		-1
1589	2.14748365E9		-1
1590	2.14748365E9		-1
1591	2.14748365E9		-1
1592	2.14748365E9		-1
1593	2.14748365E9		-1
1594	2.14748365E9		-1
1595	2.14748365E9		-1
1596	2.14748365E9		-1
1597	2.14748365E9		-1
1598	2.14748365E9		-1
1599	2.14748365E9		-1
1600	2.14748365E9		-1
1601	2.14748365E9		-1
1602	2.14748365E9		-1
1603	2.14748365E9		-1
1604	2.14748365E9		-1
1605	2.14748365E9		-1
1606	2.14748365E9		-1
1607	2.14748365E9		-1
1608	2.14748365E9		-1
1609	2.14748365E9		-1
1610	2.14748365E9		-1
1611	2.14748365E9		-1
1612	2.14748365E9		-1
1613	2.14748365E9		-1
1614	2.14748365E9		-1
1615	2.14748365E9		-1
1616	2.14748365E9		-1
1617	2.14748365E9		-1
1618	2.14748365E9		-1
1619	2.14748365E9		-1
1620	2.14748365E9		-1
1621	2.14748365E9		-1
1622	2.14748365E9		-1
1623	2.14748365E9		-1
1624	2.14748365E9		-1
1625	2.14748365E9		-1
1626	2.14748365E9		-1
1627	2.14748365E9		-1
1628	2.14748365E9		-1
1629	2.14748365E9		-1
1630	2.14748365E9		-1
1631	2.14748365E9		-1
1632	2.14748365E9		-1
1633	2.14748365E9		-1
1634	2.14748365E9		-1
1635	2.14748365E9		-1
1636	2.14748365E9		-1
1637	2.14748365E9		-1
1638	2.14748365E9		-1
1639	2.14748365E9		-1
1640	2.14748365E9		-1
1641	2.14748365E9		-1
1642	2.14748365E9		-1
1643	2.14748365E9		-1
1644	2.14748365E9		-1
1645	2.14748365E9		-1
1646	2.14748365E9		-1
1647	2.14748365E9		-1
1648	2.14748365E9		-1
1649	2.14748365E9		-1
1650	2.14748365E9		-1
1651	2.14748365E9		-1
1652	2.14748365E9		-1
1653	2.14748365E9		-1
1654	2.14748365E9		-1
1655	2.14748365E9		-1
1656	2.14748365E9		-1
1657	2.14748365E9		-1
1658	2.14748365E9		-1
1659	2.14748365E9		-1
1660	2.14748365E9		-1
1661	2.14748365E9		-1
1662	2.14748365E9		-1
1663	2.14748365E9		-1
1664	2.14748365E9		-1
1665	2.14748365E9		-1
1666	2.14748365E9		-1
1667	2.14748365E9		-1
1668	2.14748365E9		-1
1669	2.14748365E9		-1
1670	2.14748365E9		-1
1671	2.14748365E9		-1
1672	2.14748365E9		-1
1673	2.14748365E9		-1
1674	2.14748365E9		-1
1675	2.14748365E9		-1
1676	2.14748365E9		-1
1677	2.14748365E9		-1
1678	2.14748365E9		-1
1679	2.14748365E9		-1
1680	2.14748365E9		-1
1681	2.14748365E9		-1
1682	2.14748365E9		-1
1683	2.14748365E9		-1
1684	2.14748365E9		-1
1685	2.14748365E9		-1
1686	2.14748365E9		-1
1687	2.14748365E9		-1
1688	2.14748365E9		-1
1689	2.14748365E9		-1
1690	2.14748365E9		-1
1691	2.14748365E9		-1
1692	2.14748365E9		-1
1693	2.14748365E9		-1
1694	2.14748365E9		-1
1695	2.14748365E9		-1
1696	2.14748365E9		-1
1697	2.14748365E9		-1
1698	2.14748365E9		-1
1699	2.14748365E9		-1
1700	2.14748365E9		-1
1701	2.14748365E9		-1
1702	2.14748365E9		-1
1703	2.14748365E9		-1
1704	2.14748365E9		-1
1705	2.14748365E9		-1
1706	2.14748365E9		-1
1707	2.14748365E9		-1
1708	2.14748365E9		-1
1709	2.14748365E9		-1
1710	2.14748365E9		-1
1711	2.14748365E9		-1
1712	2.14748365E9		-1
1713	2.14748365E9		-1
1714	2.14748365E9		-1
1715	2.14748365E9		-1
1716	2.14748365E9		-1
1717	2.14748365E9		-1
1718	2.14748365E9		-1
1719	2.14748365E9		-1
1720	2.14748365E9		-1
1721	2.14748365E9		-1
1722	2.14748365E9		-1
1723	2.14748365E9		-1
1724	2.14748365E9		-1
1725	2.14748365E9		-1
1726	2.14748365E9		-1
1727	2.14748365E9		-1
1728	2.14748365E9		-1
1729	2.14748365E9		-1
1730	2.14748365E9		-1
1731	2.14748365E9		-1
1732	2.14748365E9		-1
1733	2.14748365E9		-1
1734	2.14748365E9		-1
1735	2.14748365E9		-1
1736	2.14748365E9		-1
1737	2.14748365E9		-1
1738	2.14748365E9		-1
1739	2.14748365E9		-1
1740	2.14748365E9		-1
1741	2.14748365E9		-1
1742	2.14748365E9		-1
1743	2.14748365E9		-1
1744	2.14748365E9		-1
1745	2.14748365E9		-1
1746	2.14748365E9		-1
1747	2.14748365E9		-1
1748	2.14748365E9		-1
1749	2.14748365E9		-1
1750	2.14748365E9		-1
1751	2.14748365E9		-1
1752	2.14748365E9		-1
1753	2.14748365E9		-1
1754	2.14748365E9		-1
1755	2.14748365E9		-1
1756	2.14748365E9		-1
1757	2.14748365E9		-1
1758	2.14748365E9		-1
1759	2.14748365E9		-1
1760	2.14748365E9		-1
1761	2.14748365E9		-1
1762	2.14748365E9		-1
1763	2.14748365E9		-1
1764	2.14748365E9		-1
1765	2.14748365E9		-1
1766	2.14748365E9		-1
1767	2.14748365E9		-1
1768	2.14748365E9		-1
1769	2.14748365E9		-1
1770	2.14748365E9		-1
1771	2.14748365E9		-1
1772	2.14748365E9		-1
1773	2.14748365E9		-1
1774	2.14748365E9		-1
1775	2.14748365E9		-1
1776	2.14748365E9		-1
1777	2.14748365E9		-1
1778	2.14748365E9		-1
1779	2.14748365E9		-1
1780	2.14748365E9		-1
1781	2.14748365E9		-1
1782	2.14748365E9		-1
1783	2.14748365E9		-1
1784	2.14748365E9		-1
1785	2.14748365E9		-1
1786	2.14748365E9		-1
1787	2.14748365E9		-1
1788	2.14748365E9		-1
1789	2.14748365E9		-1
1790	2.14748365E9		-1
1791	2.14748365E9		-1
1792	2.14748365E9		-1
1793	2.14748365E9		-1
1794	2.14748365E9		-1
1795	2.14748365E9		-1
1796	2.14748365E9		-1
1797	2.14748365E9		-1
1798	2.14748365E9		-1
1799	2.14748365E9		-1
1800	2.14748365E9		-1
1801	2.14748365E9		-1
1802	2.14748365E9		-1
1803	2.14748365E9		-1
1804	2.14748365E9		-1
1805	2.14748365E9		-1
1806	2.14748365E9		-1
1807	2.14748365E9		-1
1808	2.14748365E9		-1
1809	2.14748365E9		-1
1810	2.14748365E9		-1
1811	2.14748365E9		-1
1812	2.14748365E9		-1
1813	2.14748365E9		-1
1814	2.14748365E9		-1
1815	2.14748365E9		-1
1816	2.14748365E9		-1
1817	2.14748365E9		-1
1818	2.14748365E9		-1
1819	2.14748365E9		-1
1820	2.14748365E9		-1
1821	2.14748365E9		-1
1822	2.14748365E9		-1
1823	2.14748365E9		-1
1824	2.14748365E9		-1
1825	2.14748365E9		-1
1826	2.14748365E9		-1
1827	2.14748365E9		-1
1828	2.14748365E9		-1
1829	2.14748365E9		-1
1830	2.14748365E9		-1
1831	2.14748365E9		-1
1832	2.14748365E9		-1
1833	2.14748365E9		-1
1834	2.14748365E9		-1
1835	2.14748365E9		-1
1836	2.14748365E9		-1
1837	2.14748365E9		-1
1838	2.14748365E9		-1
1839	2.14748365E9		-1
1840	2.14748365E9		-1
1841	2.14748365E9		-1
1842	2.14748365E9		-1
1843	2.14748365E9		-1
1844	2.14748365E9		-1
1845	2.14748365E9		-1
1846	2.14748365E9		-1
1847	2.14748365E9		-1
1848	2.14748365E9		-1
1849	2.14748365E9		-1
1850	2.14748365E9		-1
1851	2.14748365E9		-1
1852	2.14748365E9		-1
1853	2.14748365E9		-1
1854	2.14748365E9		-1
1855	2.14748365E9		-1
1856	2.14748365E9		-1
1857	2.14748365E9		-1
1858	2.14748365E9		-1
1859	2.14748365E9		-1
1860	2.14748365E9		-1
1861	2.14748365E9		-1
1862	2.14748365E9		-1
1863	2.14748365E9		-1
1864	2.14748365E9		-1
1865	2.14748365E9		-1
1866	2.14748365E9		-1
1867	2.14748365E9		-1
1868	2.14748365E9		-1
1869	2.14748365E9		-1
1870	2.14748365E9		-1
1871	2.14748365E9		-1
1872	2.14748365E9		-1
1873	2.14748365E9		-1
1874	2.14748365E9		-1
1875	2.14748365E9		-1
1876	2.14748365E9		-1
1877	2.14748365E9		-1
1878	2.14748365E9		-1
1879	2.14748365E9		-1
1880	2.14748365E9		-1
1881	2.14748365E9		-1
1882	2.14748365E9		-1
1883	2.14748365E9		-1
1884	2.14748365E9		-1
1885	2.14748365E9		-1
1886	2.14748365E9		-1
1887	2.14748365E9		-1
1888	2.14748365E9		-1
1889	2.14748365E9		-1
1890	2.14748365E9		-1
1891	2.14748365E9		-1
1892	2.14748365E9		-1
1893	2.14748365E9		-1
1894	2.14748365E9		-1
1895	2.14748365E9		-1
1896	2.14748365E9		-1
1897	2.14748365E9		-1
1898	2.14748365E9		-1
1899	2.14748365E9		-1
1900	2.14748365E9		-1
1901	2.14748365E9		-1
1902	2.14748365E9		-1
1903	2.14748365E9		-1
1904	2.14748365E9		-1
1905	2.14748365E9		-1
1906	2.14748365E9		-1
1907	2.14748365E9		-1
1908	2.14748365E9		-1
1909	2.14748365E9		-1
1910	2.14748365E9		-1
1911	2.14748365E9		-1
1912	2.14748365E9		-1
1913	2.14748365E9		-1
1914	2.14748365E9		-1
1915	2.14748365E9		-1
1916	2.14748365E9		-1
1917	2.14748365E9		-1
1918	2.14748365E9		-1
1919	2.14748365E9		-1
1920	2.14748365E9		-1
1921	2.14748365E9		-1
1922	2.14748365E9		-1
1923	2.14748365E9		-1
1924	2.14748365E9		-1
1925	2.14748365E9		-1
1926	2.14748365E9		-1
1927	2.14748365E9		-1
1928	2.14748365E9		-1
1929	2.14748365E9		-1
1930	2.14748365E9		-1
1931	2.14748365E9		-1
1932	2.14748365E9		-1
1933	2.14748365E9		-1
1934	2.14748365E9		-1
1935	2.14748365E9		-1
1936	2.14748365E9		-1
1937	2.14748365E9		-1
1938	2.14748365E9		-1
1939	2.14748365E9		-1
1940	2.14748365E9		-1
1941	2.14748365E9		-1
1942	2.14748365E9		-1
1943	2.14748365E9		-1
1944	2.14748365E9		-1
1945	2.14748365E9		-1
1946	2.14748365E9		-1
1947	2.14748365E9		-1
1948	2.14748365E9		-1
1949	2.14748365E9		-1
1950	2.14748365E9		-1
1951	2.14748365E9		-1
1952	2.14748365E9		-1
1953	2.14748365E9		-1
1954	2.14748365E9		-1
1955	2.14748365E9		-1
1956	2.14748365E9		-1
1957	2.14748365E9		-1
1958	2.14748365E9		-1
1959	2.14748365E9		-1
1960	2.14748365E9		-1
1961	2.14748365E9		-1
1962	2.14748365E9		-1
1963	2.14748365E9		-1
1964	2.14748365E9		-1
1965	2.14748365E9		-1
1966	2.14748365E9		-1
1967	2.14748365E9		-1
1968	2.14748365E9		-1
1969	2.14748365E9		-1
1970	2.14748365E9		-1
1971	2.14748365E9		-1
1972	2.14748365E9		-1
1973	2.14748365E9		-1
1974	2.14748365E9		-1
1975	2.14748365E9		-1
1976	2.14748365E9		-1
1977	2.14748365E9		-1
1978	2.14748365E9		-1
1979	2.14748365E9		-1
1980	2.14748365E9		-1
1981	2.14748365E9		-1
1982	2.14748365E9		-1
1983	2.14748365E9		-1
1984	2.14748365E9		-1
1985	2.14748365E9		-1
1986	2.14748365E9		-1
1987	2.14748365E9		-1
1988	2.14748365E9		-1
1989	2.14748365E9		-1
1990	2.14748365E9		-1
1991	2.14748365E9		-1
1992	2.14748365E9		-1
1993	2.14748365E9		-1
1994	2.14748365E9		-1
1995	2.14748365E9		-1
1996	2.14748365E9		-1
1997	2.14748365E9		-1
1998	2.14748365E9		-1
1999	2.14748365E9		-1
2000	2.14748365E9		-1
2001	2.14748365E9		-1
2002	2.14748365E9		-1
2003	2.14748365E9		-1
2004	2.14748365E9		-1
2005	2.14748365E9		-1
2006	2.14748365E9		-1
2007	2.14748365E9		-1
2008	2.14748365E9		-1
2009	2.14748365E9		-1
2010	2.14748365E9		-1
2011	2.14748365E9		-1
2012	2.14748365E9		-1
2013	2.14748365E9		-1
2014	2.14748365E9		-1
2015	2.14748365E9		-1
2016	2.14748365E9		-1
2017	2.14748365E9		-1
2018	2.14748365E9		-1
2019	2.14748365E9		-1
2020	2.14748365E9		-1
2021	2.14748365E9		-1
2022	2.14748365E9		-1
2023	2.14748365E9		-1
2024	2.14748365E9		-1
2025	2.14748365E9		-1
2026	2.14748365E9		-1
2027	2.14748365E9		-1
2028	2.14748365E9		-1
2029	2.14748365E9		-1
2030	2.14748365E9		-1
2031	2.14748365E9		-1
2032	2.14748365E9		-1
2033	2.14748365E9		-1
2034	2.14748365E9		-1
2035	2.14748365E9		-1
2036	2.14748365E9		-1
2037	2.14748365E9		-1
2038	2.14748365E9		-1
2039	2.14748365E9		-1
2040	2.14748365E9		-1
2041	2.14748365E9		-1
2042	2.14748365E9		-1
2043	2.14748365E9		-1
2044	2.14748365E9		-1
2045	2.14748365E9		-1
2046	2.14748365E9		-1
2047	2.14748365E9		-1
2048	2.14748365E9		-1
2049	2.14748365E9		-1
2050	2.14748365E9		-1
2051	2.14748365E9		-1
2052	2.14748365E9		-1
2053	2.14748365E9		-1
2054	2.14748365E9		-1
2055	2.14748365E9		-1
2056	2.14748365E9		-1
2057	2.14748365E9		-1
2058	2.14748365E9		-1
2059	2.14748365E9		-1
2060	2.14748365E9		-1
2061	2.14748365E9		-1
2062	2.14748365E9		-1
2063	2.14748365E9		-1
2064	2.14748365E9		-1
2065	2.14748365E9		-1
